0.38709843,0.20563661,29.11810076,-150.643358
0.72332102,0.00676399,55.09494217,95.7362690
1.00000018,0.1673163,108.04266274,-45.2075738
1.52371243,0.09336511,-73.63065768,11.6829464
5.20248019,0.04853590,-86.0178741,11.5345120
9.54149883,0.05550825,-20.77862639,-25.0526549
19.18797948,0.04685740,98.47154226,47.2232752
30.06952752,0.00895439,-85.10477129,-0.143228954
